hscode,description,net_wt_kg,assess_value_bdt
85112090,Other ignition magnetos; magneto-dynamos; magnetic flywheels,1,40290
85113000,Distributors; Ignition Coils,27361,57093864
85114000,Starter motors and dual purpose starter-generators,67095,43581408
85115000,"Generators, Nes, For Internal Combustion Engines",9415,7454645
85118000,"Ignition/Starting Equipment, Nes, For Internal Combustion Engines",952,2508846
85119000,Parts Of Electrical Ignition/Starting Equipment Of 85.11,28526,13745090
85121000,Lighting Or Visual Signalling Equipment For Bicycles,6586,2673321
85122000,Lighting Or Visual Signalling Equipment For Motor Vehicles,290888,189698073
85123000,Sound Signalling Equipment For Cycles Or Motor Vehicles,76268,37145727
85124000,"Windscreen Wipers, Defrosters And Demisters For Motor Vehicles",7166,4099149
85129000,"Parts Of Vehicle Lighting/Signalling, Etc, Equipment Of 85.12",11248,9778913
85131090,"Lamps, NES",95255,27512418
85139010,Parts of solar powered lantern/lamps having no provision for electrical power,177,88637
85139090,Parts of portable electric lamps of 85.13,48918,16283327
85141100,Resistance heated furnaces and ovens : Hot isostatic presses,56,109590
85141900,Resistance heated furnaces and ovens : Excluding Hot isostatic presses,4286,10409466
85142000,Induction Or Dielectric Industrial Or Laboratory Furnaces And Ovens,81743,38961881
85143100,Other furnaces and ovens : Electron beam furnaces,897,1011873
85143900,"Other furnaces and ovens , NES",4847,6133931
85149000,"Parts Of Industrial Or Laboratory Furnaces And Ovens, Etc, Of 85.14",6199,11754707
85151100,Soldering Irons And Guns,14044,6041229
85151900,"Brazing Or Soldering Machines And Apparatus, Nes",13998,13813943
85152100,"Machines For Resistance Welding Of Metal, Fully Or Partly Automatic",90,49829
85152900,"Machines And Apparatus For Resistance Welding Of Metal, Not Automatic",4098,2626777
85153100,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Automatic",6039,3287026
85153900,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Not Automatic",61634,32703700
85158000,"Machines And Apparatus For Welding/Spraying Of Metals, Nes",23765,16094533
85159000,"Parts Of Soldering, Brazing, Welding, Etc, Machines/Apparatus Of 85.15",31460,12768010
85161010,Solar water heater with insulated storage tank,10,175285
85161090,Other than water heater with insulated storage tank,153942,39526800
85162100,Electric Storage Heating Radiators,2440,176358
85162900,"Electric space heating and soil heating apparatus, nes",9352,3490064
85163100,Electro-Thermic Hair Dryers,10445,5270893
85163200,"Electro-Thermic Hair-Dressing Apparatus, Etc (Excl. Dryers)",4831,3030261
85163300,Electro-Thermic Hand-Drying Apparatus,1712,484471
85164010,Industrial Steam Iron,15220,14154136
85164090,"Other Electrical Smoothing Irons,Nes",1700,572354
85165000,Microwave Ovens,79627,31888280
85166000,"Electric Ovens, Nes; Cookers, Cooking Plates, Boiling Rings, Grillers...",244546,68682027
85167100,Electro-Thermic Coffee Or Tea Makers,14961,5495947
85167200,Toasters,2875,376055
85167910,"Electro-Thermic Domestic Appliances, Nes",974,377302
85167920,Mosquito/Insect killing bat,25163,6294167
85167990,"Electro-Thermic Domestic Appliances, Nes",115080,38828099
85168000,Electric Heating Resistors (Excl. Those Of 85.45),103511,50780881
85169000,Parts Of Electro-Thermic Appliances Of 85.16,723476,261901788
85171100,"Telephone set,inclu.telephone for cellu. network line t.phon Sets With ordless Handsets",6285,4561877
85171300,Smartphones,5691,166068791
85171400,Other telephones for cellular networks or for other wireless networks,45,1727842
85171800,Telephone set for other wireless networks,2098,1254910
85176100,"Other apparatus for transmission or reception of voice, images or other data??b",7440,202692727
85176210,Transmitting and receiving apparatus,9554,61539230
85176220,Telephonic or telegraphic switching apparatus,48,56340
85176230,"Modem; Ethernet interface card; computer network switch, hub and router",304777,710582249
85176240,G.master clock; modulator; m.plexer; optical fiber platform; network mgmt. system,12217,398783323
85176250,"WI-FI WIMAX LAN Card Access point,Security Dev",3035,196584320
85176260,ANTENA FOR BASE STATION,99013,479118654
85176290,"Other reception, transmission app.(excl. modem, telephonic/telegraphic switch.",209529,926220047
85176900,Other telephone sets (excl. video phone ),8,354405
85177000,Parts,4,25666
85177900,Parts : NES,102692,1883868769
85181000,Microphones And Stands Therefor,22442,26680950
85182100,"Single Loudspeakers, Mounted In Their Enclosures",2395,2723864
85182200,"Multiple Loudspeakers, Mounted In The Same Enclosure",15246,6088807
85182900,"Loudspeakers, Not Mounted In Encloseurs",133928,145607094
85183000,"Headphones, Earphones And Combined Microphone/Speaker Sets",148146,52956060
85184000,Audio-Frequency Electric Amplifiers,7962,4397680
85185000,Electric Sound Amplifier Sets,61212,28701717
85189000,Parts Of Apparatus Of 85.18,105254,33973854
85192000,"Apparatus operated by coins, banknotes, bank cards, tokens ..other means of payment",141,45963
85193000,Turntables (record-decks) :,89,33328
85198120,"Other apparatus, Using magnetic, optical or semiconductor media, In CBU condit",61984,19421653
85198910,"Other Sound recording or reproducing apparatus, In CKD condition, nes",3,1502
85198920,"Other Sound recording or reproducing apparatus, In CBU condition, nes",60203,32164829
85211010,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Ckd",8,123
85219020,"Vdo Rcding./Reprod.Appa.,With/Without Vdo Tuner,Exc.Mag.Tape Type In Cbu",52237,24942713
85229010,OTHER APPARATUS OF THE HEADING 8519,19222,6232066
85229020,For apparatus of Heading 85.21,1284,1263578
85232100,Cards incorporating a magnetic stripe,6,71457
85232913,Other software for automatic data processing machines,0,294757
85232919,"Other recorded media excl. rec. from holy Quran, software, reproduction of spe",1,1439876
85234100,Optical media: Unrecorded,2928,2583268
85234921,Database; os; development tools; productivity; communication or collaboration soft.,4,29841
85234929,Optical media: Incorporating computer software,35,776865920
85234990,Other Optical media (EXCL. Unrecorded),86,177556802
85235110,Flash memory card or similar media,1486,35126008
85235121,"Database,os, dev. tools, security software ms office internet ... presentation tools",0,91628
85235129,Other software for automatic data processing machines,15,344767
85235190,"Solid-state non-volatile storage devices, excl flash memory",171,9441363
85235200,Smart cards,23204,806102728
85235910,Proximity Cards and tags,38,342147
85235920,RFID TAG,520,6660048
85235990,Semiconductor media : Excl. Proximity Cards and tags,1,23945
85238010,Database; os; dev. tools; productivity; commn or collaboration soft.,10,25100531
85238020,Other software for automatic data processing machines,2,8217284
85238090,Excl Database; os; dev. tools; productivity; commn or collaboration soft.,598,4325050
85241110,Flat panel display module Without drivers or control circuits :Of liquid crystals :,231,220349
85241190,Flat panel display module Without drivers or control circuits :Of liquid crystals :,3,17555
85241210,OLED panel of apparatus of Heading 85.28,225,2030909
85241290,Flat panel display modules ..:Of liquid crystals :Of organic light-emitting diodes,9,31317
85241910,LED panel of apparatus of Heading 85.28,3013,11889619
85241990,"Flat panel display modules, Without drivers or control circuits : NES",15,836260
85249100,"Flat panel display modules, whether or not incorporating Of liquid crystals",6014,59300213
85249200,Flat panel display modules Of organic light-emitting diodes (OLED),160,1603374
85249900,"Flat panel display modules, whether or not incorporating touch-sensitive screens,NES",74875,1643385427
85255090,"Transmission apparatus, excl. aircraft",18,12562119
85256020,Walkietalkie,904,12492958
85256090,"Other Transmission apparatus incorporating reception apparatus(excl. aircraft,",86,3338190
85258110,High-speed goods as specified in Subheading Note 1 to this Chapter,8735,5294860
85258190,High-speed goods as specified in Subheading Note 1 to this Chapter,3393,11089594
85258210,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",1,6412
85258290,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",15784,10760179
85258310,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",585,1406148
85258390,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",831,1257242
85258900,"Flat panel display modules, whether or not incorporating touch-sensitive screens. NES",60331,84897357
85261000,Radar Apparatus,0,1299
85269110,GPS Vehicle tracking system,778,10283744
85269190,Radio Navigational Aid Apparatus,552,9491690
85269200,Radio Remote Control Apparatus,5,255246
85272100,Combined with sound recording or reproducing apparatus :,119,2905389
85272900,"Radio receivers for motor vehicles, nes",10178,2778470
85284900,"Other Cathode-ray tube monitors, excl. of a kind solely....used in an automati",8,41885
85285210,Computer monitor size not exceeding 22 inch,147785,264291979
85285290,"Other Monitor, excluding Computer monitor size not exceeding 22 inch",12312,21891079
85285900,"Other Monitor, excl, of a kind solely or principally?.an automatic data proc..",8996,33303846
85286200,"Projector, Cpbl.of directly connecting…for use with auto data processing mchn, 8471",413,959117
85286900,"Other Projections, excl. of a kind solely or prin?.an automatic data proc..sys",8105,5778864
85287110,"Reception apparatus for television,?.,Not designed to incorporate a video disp",24931,16255364
85287190,"Reception apparatus for television,?.,Not designed to incorporate a video disp",10214,8221300
85287200,"Other Reception apparatus for television,.,Colour, CKD",6913,5887322
85287300,"Other, black and white or other monochrome",6012,2481280
85291000,Aerials And Aerial Reflectors Of All Kinds And Parts Thereof,14058,4899536
85299010,Parts of apparatus of Heading 85.27,1143,675874
85299021,LED bulb with bar imported by VAT registered television manufacturing industry,8343,42824067
85299022,"Open Cell for use in manu of LCD,LED panel import by IND.IRC.VAT reg. TV manf. Ind",148457,1008406608
85299023,Other Parts,372093,241416416
85299029,Parts of app. of 85.25-85.28 Excl. Imp. By VAT reg. TV Mfg. including TV card,4101,1959791
85299030,,33516,71994245
85299090,Parts Of Apparatus Of Heading No. 85.25 & 85.26,8114,4316483
85301000,Electrical Signalling... Equipment For Railways Or Tramways,133,5409702
85308000,"Electrical Signalling... Equipment For Roads, Inland Waterways...",2148,7198855
85309000,"Parts Of Electrical Signalling Equipment For Railways, Etc, Of 85.30",1050,394283
85311000,Electrical Burglar Or Fire Alarms And Similar Apparatus,52067,126004219
85312000,ndicator panels incorp. liquid crystal devices (LCD) or light-emitting diodes (LED),9453,86084123
85318000,"Electrical Apparatus For Sound Or Visual Signalling, Nes",10049,20356146
85319000,Parts Of Apparatus Of 85.31,12624,12662909
85321000,Fixed Capacitors For 50/60 Hz Circuits Having Power Capacity >=0.5kvar,23870,18576645
85322200,Aluminium electrolytic,36727,26393805
85322300,"Fixed Electrical Capacitors Of Ceramic Dielectric, Single Layer",578,314363
85322400,"Fixed Electrical Capacitors Of Ceramic Dielectric, Multilayer",11,6655
85322500,Fixed Electrical Capacitors Of Dielectric Of Paper Or Plastics,16186,10202140
85322910,"Fixed electrical capacitors, nes, capacitors imp by VAT reg comp. manu.",10215,7796175
85322990,"Fixed electrical capacitors, nes, Excl capacitors imp by VAT reg comp. manu.",113550,164910145
85323000,Electrical Variable Or Adjustable (Pre-Set) Capacitors,7394,4205852
85329000,Parts Of Electrical Capacitors Of 85.32,1,9369
85331000,"Fixed Carbon Resistors, Composition Or Film Types",8189,4799041
85332100,Fixed Resistors For A Power Handling Capacity =<20w,318,1975065
85332900,Other Fixed Resistors For A Power Handling Capacity >20w,6163,33614821
85333100,Wirewound Variable Resistors For A Power Handling Capacity =<20w,120,56280
85333900,Wirewound Variable Resistors For A Power Handling Capacity >20 W,97,74023
85334000,"Variable Resistors, Nes (Incl. Rheostats And Potentiometers)",28942,31599894
85339000,"Parts Of Electrical Resistors, Rheostats And Potentiometers",1,565
85340000,Printed Circuits,65506,132562052
85351000,"Fuses, >1000 V",297154,60474064
85352110,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,1859,2231988
85352190,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,31258,32369240
85352900,Automatic Circuit Breakers For A Voltage >72.5 Kv,17945,5147336
85353000,"Isolating Switches And Make-And-Break Switches, >1000 V",20415,13603691
85354010,Lightning arresters,8293,35187418
85354090,Excl. Lightning arresters,7482,4643298
85359090,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",997,7774664
85361000,"Fuses, =<1000 V",3666,3596050
85362000,"Automatic Circuit Breakers, =<1000 V",91913,156972652
85363010,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",55,63926
85363090,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",3410,9985945
85364100,Relays For A Voltage =<60 V,18139,8883808
85364910,Relays For A Voltage 60-1000 V,349,776483
85364990,Relays For A Voltage 60-1000 V,50728,136447160
85365000,Other switches,52514,78854143
85366100,"Lamp-Holders, =<1000 V",5513,22155238
85366900,Other,7029,9431320
85367000,"Connectors for optical fibres, optical fibre bundles or cables",11145,4407598
85369010,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",19101,41114037
85369090,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",31734,66524421
85371010,BUSBAR TRUNKING SYSTEM,159640,298793937
85371020,Electric panel,37798,72764066
85371090,Other,125203,769747933
85372000,"Boards...Equipped With Two/More Apparatus Of 85.35/85.36, Voltage > 1000v",276262,1067488576
85381000,"Boards... Desks, Cabinets And Other Bases For Goods Of 85.37, Not Equipped",121895,254197008
85389000,"Parts Of Apparatus Of 85.35 To 85.37, Nes",596832,681143492
85389090,"Parts Of Apparatus Of 85.35 To 85.37, Nes",655,645982
85391000,Sealed Beam Lamp Units,29187,3615205
85392110,Tungsten Halogen Lomp For Use In Laboratories Or Operation Theatres,3,1219520
85392190,Other Tungsten Halogen Filament Lamps (Excl.Ultra-Violet Or Infra-Red)Nes.,1414,1021576
85392200,"Filament lamps of a power =<200w and of a voltage >100v, nes",13,58658
85392910,Indicator pilot lamp 6V-60V/5 Watt,9253,4175471
85392990,"Elec.filmnt.or discharge lamps,incl. sealed beam..excl.Indicator pilot lamp 6V-60V/5 wa",7990,5323897
