hscode,description,net_wt_kg,assess_value_bdt
87089400,"Steering wheels, steering columns and steering boxes",21872,14251227
87089500,Safety airbags with inflater system; parts thereof,1816,2908236
87089900,"Parts and accessories, nes, for vehicles of 87.01 to 87.05",1110181,533308860
87091100,"Electrical vehicles, not fitted with lifting... equipment",2800,1393684
87099000,Parts Of Works Trucks Of 87.09,40,30684
87100000,Motorized Tanks And Other Armoured Fighting Vehicles And Parts Thereof,726,18131586
87112011,"Piston engine,capacity >50cc not >250cc,Motorcycle, in CBU with four-stroke engine",117720,162885640
87112021,"Piston Engine,Capacity >50cc not >250cc,Motorcycle,In CKD with four stroke engine",31682,12576320
87112031,Four Stroke Engine in CBU capacity 50-250cc,1980,1346667
87116000,"Motorcycles (including mopeds)...; side-cars., With electric motor for propulsion",95811,47511011
87119000,Other,938,216200
87120000,"Bicycles And Other Cycles, Not Motorized",6282,1044601
87131000,"Invalid Carriages, Not Mechanically Propelled",48587,17332893
87139000,"Invalid Carriages, Motorised Or Otherwise Mechanically Propelled",4739,1178843
87141010,"Parts and acce. Of Motorcycles, Saddles",564,401495
87141020,FUEL TANK OF MOTORCYCLE,189286,108398328
87141090,"Parts and acce. Of Motorcycles, EXCLUDING Saddles",2394874,1832633303
87142000,Parts And Accessories Of Invalid Carriages,14,6137
87149100,"Frames and forks, and parts thereof",75213,22284545
87149210,"Wheel Rims & Spokes Of Bicycles & Other Cycles, Not Motorised",14069,4146006
87149290,Wheel Rims & Spokes Of Bicycles & Other Cycles (Excl. Not Motorised),1075,542223
87149311,"Hubs, other Than Coaster Braking Hubs & Hub ... Free-wheel sprocket-wheels of bicycle",93654,25578589
87149319,"Hubs, other Than Coaster Braking Hub excluding Free-wheel sprocket-wheels of bicycle",4371,1149533
87149390,"Hubs,Other Than Coaster Braking Hubs & ....Of Bicycles (Excl.Not Motorised",15472,3934042
87149410,"Brakes,Including Coaster Braking Hubs & Hubs...Of Bicycles, Not Motorised",56624,17340585
87149490,"Brakes,Including Coaster Braking Hubs &..Of Bicycle (Excl.Not Motorised)",1388,1069304
87149510,"Saddles Of Bicycles & Other, Not Motorised",37741,9477304
87149590,Saddles Of Bicycles & Other (Excl. Not Motorised),5244,2223213
87149610,"Pedals & Crank-Gear Of Bicycles & Other, Not Motorised",125411,31791735
87149900,"Parts and accessories of cycles, nes",265336,77163107
87150000,Baby Carriages And Parts Thereof,36779,10038325
87163100,Tanker Trailers And Tanker Semi-Trailers,94024,54608359
87163900,"Trailers And Semi-Trailers For The Transport Of Goods, Nes",112200,32064645
87164000,"Trailers And Semi-Trailers, Nes",250,312193
87168000,"Vehicles, Not Mechanically Propelled, Nes",32691,2954203
87169000,"Parts Of Trailers, Semi-Trailers, Etc, Of 87.16",129617,26419319
88062200,"Oth,for rmt-ctrl.flight only: With maximum take-off weight>250g but <7 kg",87,868148
88073090,"Other parts of aeroplanes, helicopters or unmanned aircraft :",572,13756198
88079000,"Parts of goods of heading 88.01, 88.02 or 88.06.OTHER",19781,2414288591
89019030,VESEL CAPACITY >5000 DWT FOR REG. IN BD OPERATING IN OCEAN FOR AT LEAST 3 CONSE. YRS,19458000,2310229600
89039900,"Other Vessels For Pleasure Or Sports, Nes; Rowing Boats And Canoes",760,1367783
89059000,"Oth. Light Vessels, Fire-Floats, Floating Cranes, Etc, Nes",19600,9171769
89079000,"Oth.Floating Structures(Egtanks,Cofferdams,Landingstages,Buoys/Beacons)Nes",25211,14767458
89080000,Vessels and other floating structures for breaking up.,50087650,2555112191
90011010,Optical fibres and color optical fibres,4988,31621234
90011090,COLOR OPTICAL FIBRES EXCLUDING IMPORTED BY VAT REGISTERED OPTICAL FIBRE CABLE MFG.INDUS,241,396275
90013000,Contact Lenses,1598,736254
90014000,Spectacle Lenses Of Glass,516,518581
90015000,Spectacle Lenses (Excl. Of Glass),90388,36051483
90019010,Blanks And Demos Of Plastic,10882,3781066
90019090,"Oth. Prisms, Mirrors And Other Optical Elements, Unmounted, Nes",7796,30863064
90021100,"Mounted Objective Lenses, Of Any Material, For Cameras, Projectors, Etc",414,132305
90021900,"Mounted Objective Lenses, Of Any Material, Nes",1492,2021044
90029000,"Oth. Mounted Lenses, Prisms, Mirrors, Etc, Of Any Material, Nes",541,1512610
90031100,"Frames And Mountings For Spectacles, Goggles Or The Like, Of Plastics, TV",1425,3402763
90031900,"Frames And Mountings For Spectacles, Goggles Or The Like, Nes, TV",56,416592
90039000,"Other Parts Of Frames And Mountings For Spectacles, Goggles Or The Like",28499,8242628
90041000,"Sunglasses, TV",3244,4924216
90049000,"Spectacles, Goggles And The Like (Excl. Sunglasses), TV",4000,4418043
90051000,Binoculars,33,29431
90058000,Other Instruments (Excl. Binoculars) Such As Optical Telescopes,528,1447160
90059000,"Parts And Accessories (Incl. Mountings) Of Binoculars, Etc",1,2505
90063000,"Cameras For Underwater Use, For Aerial Survey, For Medical Purposes...",150,50857
90064000,Instant Print Cameras,1391,819410
90065900,"Cameras,Nes (Not Cine-)",3599,4873364
90066100,Discharge Lamp (Electronic) Flashlight Apparatus,1256,896460
90066900,"Photographic Flashlight Apparatus, Nes",42,12989
90069100,Parts And Accessories For Cameras (Not Cine-),4614,2239506
90069900,Parts And Accessories For Photographic Flashlight Apparatus,5989,1945766
90071010,Cameras For film of less than 16 mm width or for double-8 mm film:,38,14510
90079100,Parts And Accessories For Cinematographic Cameras,120,61367
90085000,"Projectors, enlargers and reducers",23,1555748
90089000,"Parts And Accessories Of Image Projectors, Photo Enlargers/Reducers",150,81714
90101000,Apparatus And Equipment For Automatically Developing Photographic Film,1350,2755527
90105000,"Oth Apparatus & Equipment For Photographic(& Cinema.)Labs,Nes;Negatoscopes",5307,5663321
90106000,Projection Screens,2083,1339840
90111000,Stereoscopic Microscopes,110,1458395
90112000,"Optical Microscopes, For Microphotography... Or Microprojection",44,3292658
90118000,"Other Optical Microscopes, Nes",12033,45228343
90119000,Parts And Accessories Of Optical Microscopes Of 90.11,15,25803
90121000,Microscopes (Excl. Optical Microscopes) And Diffraction Apparatus,2286,91146506
90131000,"Telescopic Sights For Fitting To Arms; Periscopes, Etc",20,14538
90132000,"Lasers, Other Than Laser Diodes",5951,2927662
90138010,"Optical devices, appliances and instruments, nes",803,112116
90138090,"Optical devices, appliances and instruments, nes",32,175352
90139010,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",5,57544
90139090,"Parts And Accessories Of Lasers And Optical Devices, Nes, Of 90.13",427,265293
90141000,Direction Finding Compasses,161,10634454
90148010,"Instruments And Apparatus For Navigation, Nes",60,719831
90148090,"Instruments And Apparatus For Navigation, Nes",620,25014804
90149000,Parts And Accessories Of Instruments And Apparatus For Navigation,88,1468945
90151000,Rangefinders,208,528938
90152000,Theodolites And Tacheometers,6,12325
90153000,Levels For Surveying,1978,1839050
90158090,"Other Instruments And Appliances For Meteorological... Purposes, Nes",14502,43939650
90159000,Parts And Accessories Of Surveying... Instruments/Apparatus Of 90.15,2753,132412356
90160000,"Balances Of A Sensitivity Of 5cg Or Better, With Or Without Weights",2368,27491325
90171000,"Drafting Tables And Machines, Wheather Or Not Automatic",711,436442
90172000,"Other drawing, marking-out or mathematical calculating instruments:",172850,34193258
90173000,"Micrometers, Calipers And Gauges",4983,7018173
90178010,Plotter,4059,8784457
90178090,Other Instruments,66123,10979595
90179000,Parts And Accessories Of Drawing/Measuring Instruments Of 90.17,223,221807
90181100,Electro-Cardiographs,2820,14870626
90181200,Ultrasonic Scanning Apparatus,16202,319176081
90181300,Magnetic Resonance Imaging Apparatus,25923,452508412
90181400,Scintigraphic Apparatus,4476,38358165
90181910,Other Electro-Diagnostic Apparatus Nes,4886,41731027
90181990,Other Electro-Diagnostic Apparatus Nes,2419,182338012
90182000,"Ultra-Violet Or Infra-Red Apparatus, For Medical, Surgical... Sciences",234,106658
90183110,"Empty prefilled glass/plastic syringes with needles,.. shield, plunger and stopper",63158,310112888
90183120,Portable infusion pump (syringe driver),293,786726
90183130,Plastic syringe with or without needles,12659,15880556
90183140,Auto disable syringe,4,612889
90183190,"Syringes, NES",4890,6095934
90183200,"Tubular Metal Needles And Needles For Sutures, For Medical... Sciences",9642,125709615
90183911,Infusion set with or without IV fluid bag,15181,15053018
90183912,Blood transfusion set,2447,6727484
90183913,Feeding tube,2022,1539087
90183914,IV cannulae,11258,26626762
90183915,Scalp vein set,8055,13624331
90183916,Suction catheter,400,619993
90183917,Blood Lancet,9690,3843523
90183918,Fistula Needle,24637,7778505
90183919,Infusion set with or without IV fluid bag,194,7792152
90183920,Insulin Pen/Insulin cartridge,5437,89277766
90183930,Urine drainage bag,30070,4810412
90183940,FISTULA NEEDLE,2370,3776936
90183950,Spinal needle,50,250502
90183990,"Other syringes, needles, catheters, cannulae and the like",168653,120650706
90184100,Dental Drill Engines......Equipments,1978,2597719
90184900,Instruments And Appliances Used In Dental Sciences (Excl. Drill Engines),40120,28551664
90185000,Other Ophthalmic Instruments And Appliances,6661,101538268
90189010,Biology Boxes,8912,3334075
90189020,Kidney Dialysis Machines/Baby Incubator,15779,68236470
90189030,"Angiographic catheter wire, guidy catheter wire....balloons, stents",4141,619160164
90189090,Other,215960,522814635
90191010,Mechano-Therapy Appliances,7553,11721373
90191020,Massage Apparatus,147167,55598345
90191090,Mechano-Therapy Appliances;Massage Apparatus;Psychological Appatatus Nes.,1363,1015495
90192010,Oxygen-Therapy And Artificial Respiration Apparatus Incld. Heart/Lung ....,3428,28268534
90192090,"Ozone Therapy,Oxygen Therapy,Aerosol Therapy,Respiration Apparatus Nes.",127110,91120435
90200000,Other Breathing Appliances And Gas Masks,20749,8540447
90211000,ORTHOPAEDIC OR FRACTURE APPLIANCES,9500,18497693
90212100,Artificial Teeth,552,603957
90212900,Dental Fittings (Excl. Artificial Teeth),88,4831698
90213100,ARTIFICIAL JOINTS,2500,50244073
90213900,"OTHER ARTIFICIAL PARTS OF THE BODY, EXCLUDING ARTIFICIAL JOINTS",2146,238984518
90214000,Hearing Aids (Excl. Parts And Accessories),1707,54278903
90215000,Pacemakers For Stimulating Heart Muscles (Excl. Parts And Accessories),134,27032795
90219010,Heart Valve,13,3641058
90219090,Other Parts And Accessories Of Articles And Apparatus Of 90.21 Nes,413,259266
90221200,"Computed Tomography Apparatus,Based On The Use Of X-Rays",8509,81756419
90221300,"Apparatus Based On The Use Of X-Rays,Nes, For Dental Uses",1929,17915229
90221400,"Apparatus Based On Use Of X-Rays,Nes,For Medical/Surgical/Veterinary Uses",27125,108944453
90221900,"Apparatus Based On The Use Of X-Rays, Nes",3633,19689871
90222100,"Apparatus Of Alpha, Beta Or Gamma Radiations For Medical... Uses",14938,559873062
90223000,X-Ray Tubes,469,46425844
90229000,"X-Ray Generators..., Screens..., Parts And Accessories Of 90.22",1287,30602563
90230000,"Instruments, Apparatus And Models Designed For Demonstrational Purposes",10060,20055938
90241000,"Machines/Appliances For Testing The Hardness, Strength... Of Metals",181,4870452
90248010,Other Machines/Appliances For Testing... Materials (Excl. Metals),66,390604
90248090,Other Machines/Appliances For Testing... Materials (Excl. Metals),18481,172112167
90249000,Parts And Accessories Of Machines For Testing... Materials Of 90.24,15,275233
90251100,"Thermometers/Pyrometrs,Not Comb.With Other Instrs,Liquid,For Direct Readng",1628,1370089
90251900,"Thermometers/Pyrometrs,Not Comb.With Other Instrumts,Not Liquid-Filled Nes",3587,19529757
90258000,"Oth.Instruments Hydrometers,Pyrometers, Hygrometers, Etc, And Combinations",8615,68171612
90259000,"Parts And Accessories Of Hydrometers... Thermometers, Etc, Of 90.25",6180,7011747
90261000,"Instruments... For Measuring/Checking The Flow Or Level Of Liquids, Nes",37081,81446933
90262000,Instruments... For Measuring Or Checking Pressure,11072,27609873
90268000,Oth.Instruments... For Measuring Or Checking Variables Of Liquids Or Gas,6241,41382466
90269000,Parts And Accessories Of Instruments For Measuring Flows... Of 90.26,158,1166763
90271000,Gas Or Smoke Analysis Apparatus,273,6972428
90272000,Chromatographs And Electrophoresis Instruments,2488,133083968
90273000,"Spectrometers, Spectrophotometers... Using Optical Radiations",1747,134351799
90275000,"Instruments And Apparatus Using Optical Radiations, Nes",816,3315954
90278100,Other instruments and apparatus : Mass spectrometers,610,14632024
90278900,"Other instruments and apparatus, OTHER Excl. Mass spectrometers",54336,501327840
90279000,Parts And Accessories Of Instruments For Analysis Of 90.27,2135,55044375
90281000,Gas Meters,9632,6976098
90282000,Liquid Meters,23,37729
90283010,Kilowatt-Hour Meter,13739,27464417
90283020,"Pre-payment, programmable m.function elec. programmable multitariff elec. kwh meter",14336,49823630
90283090,Electricity Meters Nes.,1250,2645021
90289010,"Gas, Liquid & Electricity Meters, Of Kilowatthour meter",76121,77028021
90289020,"Parts of prepayment kwh meter prgrmble,multifuction,kwh mtr,prgmble multitrf,kwh",49058,42891647
90289090,"Gas, Liquid & Electricity Meters, Excl. Kilowatthour meter",832,7494689
90291010,Fare Meters For Exclusive Use In Taxicabs Or Auto Rickshaws,76,59180
90291090,"Revolution Or Producton Counters,Taximeters,Mileometers,Pedometers, Nes",664,2912407
90292000,Stroboscopes; speed indicators and tachometers,44852,55031703
90299000,"Parts And Accessories Of Revolution Counters, Etc, Of 90.29",6332,3559447
90301000,Instruments And Apparatus For Measuring Or Detecting Ionising Radiations,1815,44195324
90302000,Cathode-Ray Oscilloscopes And Cathode-Ray Oscillographs,436,1430159
90303100,Multimeters,12429,6655138
90303200,"Other inst and appt, for measr or chking volt, cur., resis.or power : Multim.",1057,1007889
90303300,"Other inst and appt, for measr or chk volt, cur., resis.or power : Multim. wit",35284,12148517
90303900,"Instruments... For Measu./Check. Volt.,Current, with a recoding device",1376,9205151
90304000,Measuring/Checking Instruments/Apparatus For Telecommunications,316,23465714
90308400,Other instruments & apparatus with a recording device,1,607421
90308900,"Instruments... For Measuring/Checking Electronic Gain Etc, Nes",3950,7918143
90309000,Parts/Accessories Of Electrical... Measuring... Instruments Of 90.30,388,242659
90311000,Machines for balancing mechanical parts,254,102738
90312000,Test Benches,2514,23793199
90314100,Instruments For Inspecting Semiconductor Wafers/Devices/Photomasks/Reticls,0,2129
90314900,"Optical Instruments And Appliances For Measuring Or Checking, Nes",4115,23230915
90318000,"Instruments, Appliances And Machines For Measuring Or Checking, Nes",54202,232334287
